parquet_file,row_idx,source_class,label,valid,width,height,format,mode,file_size,sha256,error,keep
train_6.parquet,3581,0,0,True,640,428,JPEG,RGB,54687,d6a952abaff9b69b6284ba6916df04c245e5cdf71163890e64bb6d422530c5a5,,True
train_6.parquet,3582,2,1,True,320,320,JPEG,RGB,28355,27746478a42a49f3061c5f4470805c965b65b6924d37adc998bc974e147b7cba,,True
train_6.parquet,3583,0,0,True,640,465,JPEG,RGB,36529,103b6fdb662d3ed3358aad337bd5b819a8a358744acc9c6cfe4536221e2b01be,,True
train_6.parquet,3584,0,0,True,375,500,JPEG,RGB,36490,d6ece822846896fe55b2a5f74789a13f9fb50eb743b0e6679dfbce022cd23007,,True
train_6.parquet,3585,2,1,True,320,320,JPEG,RGB,33711,3a8751b67e601afec8acb2576185c15d14f0299a40e297b1581de07d8fe08181,,True
train_6.parquet,3586,4,1,True,270,270,JPEG,RGB,20525,995bb482945b640ee19d60406452b0c3880592baec610a5cff19eb89ef2fbbf9,,True
train_6.parquet,3587,3,1,True,320,320,JPEG,RGB,22157,7000799565a68ef326a0825c6e3d4143fcdddfd10717c2f9d937f5c8fba714cf,,True
train_6.parquet,3588,2,1,True,320,320,JPEG,RGB,35515,519b2206a722f0be0ad1be6a570d0c418ae2bd9645dc2bf0395e1fec42b9af98,,True
train_6.parquet,3589,3,1,True,320,320,JPEG,RGB,33298,be820e26a21c431ad62e9c633710c84fcb515df2d1b8c3ad65d3c6ddffcd68c7,,True
train_6.parquet,3590,1,1,True,320,320,JPEG,RGB,40392,733bafa95b657211ef4583b20f926c256a30254191f0e4cb7f5596ba7196bcb0,,True
train_6.parquet,3591,0,0,True,640,394,JPEG,RGB,70682,5c4874c833c42121b0dd9c1d5da587e29166a1fd5eef83fd0e2fdfb3d5c03d2b,,True
train_6.parquet,3592,4,1,True,270,270,JPEG,RGB,21620,60a0f038e2c633095c23cfa82ac2eb8aef205c72ec31d6cb8eb932d5c94940ec,,True
train_6.parquet,3593,2,1,True,320,320,JPEG,RGB,31161,e261ddddcb3bde6409c99dfcd4a3fa920cd9ac7e0a7cd74183f5b5c1e1653dfb,,True
train_6.parquet,3594,0,0,True,428,640,JPEG,RGB,40967,9f6f110182224815606d17388aaba4d51129be26fbd0a58170b6c799599e5beb,,True
train_6.parquet,3595,4,1,True,270,270,JPEG,RGB,14979,453f646caada3af8885ab4383441f3b661500362ed2858de5a5db360635b287f,,True
train_6.parquet,3596,3,1,True,320,320,JPEG,RGB,26058,e10f8788ca167b49a110266589d545ba265bf6418df01559d7a850319005e41c,,True
train_6.parquet,3597,1,1,True,320,320,JPEG,RGB,41248,17f92d0fa18a2b059108d3faef195b5e1754bd24e4f7df571af2decc32792ab2,,True
train_6.parquet,3598,0,0,True,640,408,JPEG,RGB,67281,24482d2ab09e7c0daff08d7b8af87cac8e6c919658965c689f290a9426990848,,True
train_6.parquet,3599,3,1,True,320,320,JPEG,RGB,36333,a0999496db8b6493bf6859cd23724a2c4343772ae7991fbebf10b415bc22b7f2,,True
train_6.parquet,3600,0,0,True,640,426,JPEG,RGB,39384,1b0f33f8deb86a8361092e12c179eaecaf72042b8d5fb8ff3a92295d0c517088,,True
train_6.parquet,3601,3,1,True,320,320,JPEG,RGB,26254,d56ab187ad10447f1d188b180e98d79ed1927ca5b2dc0f84c94a69fe99380a36,,True
train_6.parquet,3602,1,1,True,320,320,JPEG,RGB,23080,3f9e4cc27f7db5d64cb4fa8d3b5555e80ec20aea4a2966fb5042c04887ecafd3,,True
train_6.parquet,3603,0,0,True,640,480,JPEG,RGB,79415,235cab1df6fb83675b9d8ee75314114999c75875260f4610bc6e2356990e6a02,,True
train_6.parquet,3604,0,0,True,333,500,JPEG,RGB,46818,256d213431c3a36820a838a852e256b3c3d413167d0977cf62902f6e69bdd5c9,,True
train_6.parquet,3605,1,1,True,320,320,JPEG,RGB,45228,a64123bf72020dc8dd0078965515984a211551c0b9bc48be76c8709059b67c66,,True
train_6.parquet,3606,0,0,True,640,431,JPEG,RGB,65273,afef7411c1886d79182b7d5683e6e3d8e8f50014aa46e7c73ecb67be3c093359,,False
train_6.parquet,3607,5,1,True,320,320,JPEG,RGB,27278,385ca35cc411e5380b978a6893bf810e06d8f524999cb0b90ac1c22b6c30dd4a,,True
train_6.parquet,3608,4,1,True,270,270,JPEG,RGB,18816,79f3eccfd725378288e3f8b704cfa9cc0134885dd7bc22daac6b307e10e85e42,,True
train_6.parquet,3609,4,1,True,270,270,JPEG,RGB,22240,fa05729988f5c616b6be4dbf0e41938f7c4a754a62efaac1f3d7ed76f42234f4,,True
train_6.parquet,3610,0,0,True,640,417,JPEG,RGB,34157,649cd878ac1c7856157b01398ed59f9932d2dd738220955f0dabe29ccd01a2f3,,True
train_6.parquet,3611,5,1,True,320,320,JPEG,RGB,23416,a2425000004768d152626a957ef66552ef8feb25cc24850f617e8819f183287e,,True
train_6.parquet,3612,2,1,True,320,320,JPEG,RGB,24843,352ab6909e554ae680463f3c58a0c5af750fd94081960edb1822f38d52b9c90d,,True
train_6.parquet,3613,4,1,True,270,270,JPEG,RGB,15931,6a9f628a28027fde01695c2e069ceb18a66e3bdca82c70f7eb3f25976032a288,,True
train_6.parquet,3614,3,1,True,320,320,JPEG,RGB,36112,fb1375ac0a9bdd06f97c2945ab9fe2421407f84ed7ee0c31ac2279d42d0c0847,,True
train_6.parquet,3615,4,1,True,270,270,JPEG,RGB,15750,f67a3a7a8c46efe6bc1a1dd2233e9d12d58b219ffcb7155db7a57752c2e736d6,,True
train_6.parquet,3616,1,1,True,320,320,JPEG,RGB,49604,10788e312b6ef700e6dfa467f950bc17a3f0a5e8d6acc5adfc6a42cd590b7de6,,True
train_6.parquet,3617,1,1,True,320,320,JPEG,RGB,13479,11706eca2a23f7f152644cf15ae712d796806c30af8a4702f6e569b1acb9ef8d,,True
train_6.parquet,3618,5,1,True,320,320,JPEG,RGB,29048,d7e6a146bd4fac167fbd39b909222c8c0e9c77cc2ff90bf1046ccd410b7848ff,,True
train_6.parquet,3619,4,1,True,270,270,JPEG,RGB,14623,f7ed81b399475b29c2a21848b4e41fd5810512587cd9b914dd201688854da68a,,True
train_6.parquet,3620,3,1,True,320,320,JPEG,RGB,36772,6fd48da21a6e9dffb2b170c4280e99c1d86f6a352fcef6a663cc58f5918244bd,,True
train_6.parquet,3621,5,1,True,320,320,JPEG,RGB,22715,414136047523e1928c18e244f7c0c2429bd572bd487ee639af9f827eb55811c4,,True
train_6.parquet,3622,2,1,True,320,320,JPEG,RGB,13318,6b3fe4d8871993c1d984db22d7edff818bbc22b7a4f463542bb6e491b0271b58,,True
train_6.parquet,3623,2,1,True,320,320,JPEG,RGB,21329,4fae8ad2b528dc38f2dce7f0e085e93d09345e47f55d1a8b556fd7637311e86e,,True
train_6.parquet,3624,0,0,True,640,479,JPEG,RGB,43330,eef07341a4a70601de379add3bb0d58e9ef2c0cf8567625d69b7263c52a297e3,,True
train_6.parquet,3625,5,1,True,320,320,JPEG,RGB,24501,2b1d47d37191d7a22f16990868c409bb393ccefff6398b9424023d97df8fa97c,,True
train_6.parquet,3626,1,1,True,320,320,JPEG,RGB,44716,3b68f75e2b8388820eab4563753b3aea6b7abd90312e45d958bd586f93cc37f3,,True
train_6.parquet,3627,2,1,True,320,320,JPEG,RGB,4053,dc0407958841f411174accd2c227d600512e5e5f1b71b06157ba79c5d8b1490a,,True
train_6.parquet,3628,4,1,True,270,270,JPEG,RGB,18046,8fc7dc12066d4dc5b043b2366702b7a68ba24225879cfafbe5969882fc1a0837,,True
train_6.parquet,3629,4,1,True,270,270,JPEG,RGB,13987,416dc34f580cc8ad312e491ef90570793ce79aa0618bc64b5904a8a4df12ca75,,True
train_6.parquet,3630,4,1,True,270,270,JPEG,RGB,20368,16431e195ec989c28afb96ec3087c61a8342a2124fbe5c704737da0db793dea9,,True
train_6.parquet,3631,1,1,True,320,320,JPEG,RGB,18530,834abb748abe11e53c3ea0dc29f803a21209ba120d8984cb96b9fed36d46d2bc,,True
train_6.parquet,3632,2,1,True,320,320,JPEG,RGB,24807,9fb572b6bac5f5213a015a932c24b6e859e7e023130b26a43539b1336ee2ea8c,,True
train_6.parquet,3633,3,1,True,320,320,JPEG,RGB,24346,9b623f5b6b4a16e70b4a8e07dbaee9fc95574dfabbcf0c2b3c62c4cc4c3035c6,,True
train_6.parquet,3634,1,1,True,320,320,JPEG,RGB,36161,626c20fc55a757797f0f3ae49a416e49b83b90d6aeaec97dea297788f67089f0,,True
train_6.parquet,3635,3,1,True,320,320,JPEG,RGB,44697,cae2746b77305406735dd1b2e2ff0ec6af863a53e9d6fc2b92f0227fe57b1052,,True
train_6.parquet,3636,1,1,True,320,320,JPEG,RGB,21342,0a9d1cf6d32b403157ec963d05693d1ca0808bfe26deb88cddeac1ad4b1628f7,,True
train_6.parquet,3637,1,1,True,320,320,JPEG,RGB,20832,51bdc789e99fa60b404b7710a36da1a740e1159bbfaf55182f93c4c0e0d87161,,True
train_6.parquet,3638,2,1,True,320,320,JPEG,RGB,24601,36c11cee7aef66c8bee1a259255b224906c0b915969546b21ebd8e18549c9d1c,,True
train_6.parquet,3639,5,1,True,320,320,JPEG,RGB,4563,fcd323b9cc1e754c193d3ebd06e8e2fa133bd2876fcff1a4bb9bded42c18a2da,,True
train_6.parquet,3640,4,1,True,270,270,JPEG,RGB,22954,866fa130f5180e3cdf8a2dd167e52c2400481242dc5e6be04aca22a716a636f3,,True
train_6.parquet,3641,3,1,True,320,320,JPEG,RGB,25142,242fd489d03d2df13a78b8bc3d17d1b57d350b2614c51f51adb3da087de942b5,,True
train_6.parquet,3642,1,1,True,320,320,JPEG,RGB,41459,88bed85debd69014531f3baac60558e7707721c950f641da5d72281e79390c5a,,True
train_6.parquet,3643,1,1,True,320,320,JPEG,RGB,14054,e3439b3a97120c84cfeb0a190f75150f6201ebe9c59b49405510becf85bc22e4,,True
train_6.parquet,3644,5,1,True,320,320,JPEG,RGB,21470,8448ff825cdb05fe9d4ae8d4b8c7fac6aef840747a0e3a2b6d9aae763aeae1f5,,True
train_6.parquet,3645,5,1,True,320,320,JPEG,RGB,30972,ad3e2cbc31c0c539a6473f1a6ab70404a3349827b1c6c217ecf778fe313c939f,,True
train_6.parquet,3646,3,1,True,320,320,JPEG,RGB,27491,5f4cb6603176e4a8f5d7a7535c88b8cfb227563065bb75535fd85a59976a96b3,,True
train_6.parquet,3647,1,1,True,320,320,JPEG,RGB,38591,87c0d751af4d6a4f82fc5d00606c0b9181afc0ea9b8cca68efa28c6551127420,,True
train_6.parquet,3648,0,0,True,640,427,JPEG,RGB,44791,362a64714f27406700193a6e594da061d87e4e599e8425eac81746ae6d2d42cd,,True
train_6.parquet,3649,2,1,True,320,320,JPEG,RGB,27686,ded08a7ed4ceb225f46ef7859a8e798b0096484f5a1c6db7c04bd122c1a8b908,,True
train_6.parquet,3650,0,0,True,640,480,JPEG,RGB,40462,d57132f866d0a4345919791dc6f20384e10d86f6c96c1e85f57e8d4cae186b83,,True
train_6.parquet,3651,5,1,True,320,320,JPEG,RGB,29302,731c8149c0c9a02327124c0f95be4dfaa9bd3c715f482b25753213c2b5635951,,True
train_6.parquet,3652,3,1,True,320,320,JPEG,RGB,30780,bb82446f1725bdd7a8b0aa217a23233f6915473c01a5b89bde2fd8650fcf5a00,,True
train_6.parquet,3653,4,1,True,270,270,JPEG,RGB,19685,012a09baabe24c39735ad02197d2a14e3bd84a7086c1e559b63a61adb46e87da,,True
train_6.parquet,3654,2,1,True,320,320,JPEG,RGB,27780,c7acf837a7cead5440c05e502ad0e28f961bce0ab071a0998712d0389b33ffd7,,True
train_6.parquet,3655,5,1,True,320,320,JPEG,RGB,4114,4e8b54b9df01372bc6a29399bdf221b073cc1a7de2ac003f79256a889af424fc,,True
train_6.parquet,3656,3,1,True,320,320,JPEG,RGB,15886,04a5cac3d694deb58518baeb16d8c5e0f7dc5dbe4b213b1b35ef8898a6fc17fc,,True
train_6.parquet,3657,3,1,True,320,320,JPEG,RGB,22430,7117b41b24fa9acd5c677ade52c507e45376e813f97f2995a9c03c32a7e2e538,,True
train_6.parquet,3658,4,1,True,270,270,JPEG,RGB,21921,721194149096225143084b1e805ec3d87f10caa23c44e6a554faa1cbde0b1938,,True
train_6.parquet,3659,0,0,True,480,640,JPEG,RGB,36137,fd4aadd880b2e9c631f51410050bfb0839bd9d8e73cb04e1303670ced336279b,,True
train_6.parquet,3660,0,0,True,500,375,JPEG,RGB,36396,d7f118e5cfba1f16ae9de3decf16efb5cac5115e6da08eea1570aa8cef8e5063,,True
train_6.parquet,3661,4,1,True,270,270,JPEG,RGB,14524,1e9a6387209cb853188836336165f40c0074fecd69258cf7a4eca5548daec439,,True
train_6.parquet,3662,5,1,True,320,320,JPEG,RGB,24787,1a8d8f80a73385906a4a038e435e7de67ea88dd68fd4bede4b5a9d0efe2720fc,,True
train_6.parquet,3663,5,1,True,320,320,JPEG,RGB,30686,3ec37e0f127f2535a906c54d8b824858d53a3a3679cd23029b332b4411640b11,,True
train_6.parquet,3664,2,1,True,320,320,JPEG,RGB,27061,724bf5121e366b864753271c59e4ed6198ec04c88ecf34aa7155f04f5f30d3f1,,True
train_6.parquet,3665,4,1,True,270,270,JPEG,RGB,19767,bd4e13f83623fd6bb30354786570f5148b59c8a0ff37688c57b987b0ee20b5da,,True
train_6.parquet,3666,5,1,True,320,320,JPEG,RGB,18799,47254a036b5b123f5492c5ba626cd02a5e44b758475e17dcd82aca5868edac6d,,True
train_6.parquet,3667,5,1,True,320,320,JPEG,RGB,25694,e5c60223ee2dd23eb3bcac380c420b0d9a743530204b21c2a3adbe1bcc2fa5a3,,True
train_6.parquet,3668,0,0,True,640,574,JPEG,RGB,67152,0427c385c40d468d25355bdc850bb164a30827c1a70f84f61ccf30b64661d764,,True
train_6.parquet,3669,1,1,True,320,320,JPEG,RGB,19620,f15bd46e468d3af609aed13e76fe718137af7de6fb5c5f52dc8eeee806718f9d,,True
train_6.parquet,3670,0,0,True,599,640,JPEG,RGB,90737,dc38f1b09d38864fc44027d08e4b6ec48617054f07afaec360e11cdec2f81254,,True
train_6.parquet,3671,4,1,True,270,270,JPEG,RGB,19868,39a3980529fbd74ce0b65208119a0d4d74dddcd51071ff2935c79cabbd297095,,True
train_6.parquet,3672,4,1,True,270,270,JPEG,RGB,23962,4a6f9987e5269903759fd6218edfd549b2af217c942bc99fe05582562cb35b41,,True
train_6.parquet,3673,3,1,True,320,320,JPEG,RGB,34342,642b45b5edc9d5fed2be368a57aa190a1fab207c8c17f8ce73eedf11d7343e73,,True
train_6.parquet,3674,3,1,True,320,320,JPEG,RGB,38552,9689e448c7c484d59a1b753fff7f9f742604fc7f6e0060a82270bb984f9a2649,,True
train_6.parquet,3675,4,1,True,270,270,JPEG,RGB,13015,fde6d35865e624a7ba28f1019201b68db291844fff3755a638c6e29160d92ed4,,True
train_6.parquet,3676,3,1,True,320,320,JPEG,RGB,32663,a8457844c08fc0d799975a7b0c3c0bc2c0f42afb2a2f29abe963495d8aeca732,,True
train_6.parquet,3677,1,1,True,320,320,JPEG,RGB,29425,d2d572c71e35bdec55c490cc21f4fd21946dcbe537249bbe616dc7b859c25445,,True
train_6.parquet,3678,0,0,True,640,480,JPEG,RGB,41758,081500c8474966b4c2251bbf02b86f6ae8a6a75efd0ea8850523137a6d230f0d,,True
train_6.parquet,3679,1,1,True,320,320,JPEG,RGB,18413,cc038dc57cffc8c6299af4150d14e33a3b42fbfb47d96cac7bc9610d57b661f6,,True
train_6.parquet,3680,0,0,True,500,313,JPEG,RGB,32389,a127ab09684ecf0fbd11e308947f1639260d3f2d82a63b64cb0e0b65ddf3a6b8,,True
train_6.parquet,3681,1,1,True,320,320,JPEG,RGB,34679,119900508b1d064a76a6134c21357b5288f9eb71ad753ca9054c1568c00f1680,,True
train_6.parquet,3682,4,1,True,270,270,JPEG,RGB,14535,ca49cd206d5507aa16e4c3de111add10a8655c9e1864ecd0d1b408eae0644768,,True
train_6.parquet,3683,0,0,True,640,403,JPEG,RGB,55215,e2b666eed244dd54bce17766ac6856286dd0d6af63d528379be8a22e69ba1e19,,True
train_6.parquet,3684,1,1,True,320,320,JPEG,RGB,32900,5aa1e00d84e5ba8b05893733a3e975c490d8321c9f2bdbdcd60e2671248632f2,,True
train_6.parquet,3685,5,1,True,320,320,JPEG,RGB,10965,911c8c5238da6b107d70773b2da49d039e2b83eeef87a43a3d885ddfaf29c90c,,True
train_6.parquet,3686,5,1,True,320,320,JPEG,RGB,34270,d4fe9d1a05c94e4ea51f71c5bfb40397e6b63176a82b60142f5649bb17219260,,True
train_6.parquet,3687,0,0,True,640,478,JPEG,RGB,9607,badf477dcd3da7352e3f1e9e488187e996805046b46f6249ed9315a01d15efc7,,True
train_6.parquet,3688,5,1,True,320,320,JPEG,RGB,29678,9046a46556a3eb88a63ab0db0376b51f0d1047c12b8a7ba7fa6e93e52d8a0f26,,True
train_6.parquet,3689,2,1,True,320,320,JPEG,RGB,34235,8cd945429d6df345c7cdefc997205e8b6e761c0712fc0b8e8c89de7ff6a75cab,,True
train_6.parquet,3690,5,1,True,320,320,JPEG,RGB,24549,70a75e1c75534a23cf3941765c092733536f3ffbafc56074115d79f498653b2b,,True
train_6.parquet,3691,2,1,True,320,320,JPEG,RGB,17482,20bbac15cf7d1be1f7e0c2146618fc252a91807736f95ebbf419cfc3a58f2949,,True
train_6.parquet,3692,2,1,True,320,320,JPEG,RGB,41319,2169f1d3651df7ed1192b86b09226ea1597691f554ea1b61c5d4059372a430e0,,True
train_6.parquet,3693,0,0,True,640,480,JPEG,RGB,57285,88a0729513ab88ab2f5dc8aac1c12ceb1be8d0f963b41bfc3cb5494a754eaf59,,True
train_6.parquet,3694,1,1,True,320,320,JPEG,RGB,28766,c5f56cafd5b002426cc4098ed426844d6681dcd63623b3a47220329f14bde0db,,True
train_6.parquet,3695,5,1,True,320,320,JPEG,RGB,37891,793cb510fccedb035394faac87f118efdb09471352ffdef9e0bb9a8e8e20ef1d,,True
train_6.parquet,3696,2,1,True,320,320,JPEG,RGB,28160,fcd80a4b89dca014807d843c0b7d755e2085f4bc15a34b91371b3ce55da6e536,,True
train_6.parquet,3697,2,1,True,320,320,JPEG,RGB,15026,e94271be8fbd15ce97220ab0272d667c80c54cb076d10c6a30ffb65a09bdfe6e,,True
train_6.parquet,3698,4,1,True,270,270,JPEG,RGB,20820,af2a4facc5e09e0bd0901c3daaeaf1a13cf3e2f600580d1412299cd78683db61,,True
train_6.parquet,3699,2,1,True,320,320,JPEG,RGB,31978,3674c32c2d45c3384a32507bf5d59cea8913be6feeda8b359ede1e403daf4a7f,,True
train_6.parquet,3700,5,1,True,320,320,JPEG,RGB,18116,c54343a2a35d68548c25c8689fe378b042ebf5b9bab726aff8ab2585631c55ca,,True
train_6.parquet,3701,5,1,True,320,320,JPEG,RGB,18547,e0a586dc961d643ededac5e40f10f46a74f682749b931223da649b5f74612e1f,,True
train_6.parquet,3702,0,0,True,640,480,JPEG,RGB,62300,b141d7c40b4273cba52cf03ab3de2ed7af90c6da62b4a4ca1e25680793b8ee8a,,True
train_6.parquet,3703,3,1,True,320,320,JPEG,RGB,41069,8318861810f18a5704fac950440b2a7f6ad84d3bd349ab831680ec10f8627c0b,,True
train_6.parquet,3704,0,0,True,640,480,JPEG,RGB,52748,bd8568b3875dd2aa94a01bc536449431b63b93ace672bc5f979b9ad62c04d66a,,True
train_6.parquet,3705,4,1,True,270,270,JPEG,RGB,19454,e6bbfb8b323bd1af98fd9286a2d47ae4b5d6c70f879340e71fa21e6c39b51d7b,,True
train_6.parquet,3706,5,1,True,320,320,JPEG,RGB,23841,222ed29e3b9f25b99180affb32a75a13d3ca016535d918ee0e668571a58b707d,,True
train_6.parquet,3707,4,1,True,270,270,JPEG,RGB,13906,e58e9d9333356aafc196de9010d94600f2f64aaa9a3f1c13df6265dbce7f4d3a,,True
train_6.parquet,3708,2,1,True,320,320,JPEG,RGB,35935,75d102af8555e31d25674af8229935425c609be3573bcd7f95d3231936783ca7,,True
train_6.parquet,3709,4,1,True,270,270,JPEG,RGB,16018,3723139a3bb43a3550f65236801985909f79939871f2199785f956512c0bd3ce,,True
train_6.parquet,3710,0,0,True,480,640,JPEG,RGB,63214,eff27a27a6d07ea97c248f9b48e89442740038009ce3aa37f24c0a4fe17f6212,,True
train_6.parquet,3711,2,1,True,320,320,JPEG,RGB,26578,360ff30bf6877c990318059fdc8909f4cd972ceddf3a0aa5c9b90e363d37ace5,,True
train_6.parquet,3712,3,1,True,320,320,JPEG,RGB,17328,848e83059e6a9401832f2c96587e987e7f1977d8d589c349669560c020e3e096,,True
train_6.parquet,3713,5,1,True,320,320,JPEG,RGB,21467,7df57c649bf5514a65928924bdeed0625193e2017e2cc8c219e028470072a70e,,True
train_6.parquet,3714,5,1,True,320,320,JPEG,RGB,38778,299fce8dd50b66804d85384a59e03f1167fb0982c2b53d2d56612426b849deb4,,True
train_6.parquet,3715,2,1,True,320,320,JPEG,RGB,34035,8143348201f61c716b3ea794bb2e5e966e95ef8cb6f4cc5a2921fa55f9f83f40,,True
train_6.parquet,3716,1,1,True,320,320,JPEG,RGB,29984,3c01e1b29c623e441dce3dd413c570b7a5d16b965fffbb146f2b32a8851760c3,,True
train_6.parquet,3717,3,1,True,320,320,JPEG,RGB,53266,b67c0cca275baff16b7fdcb023ce94b9983cec690360bfa21df32772d4fb559f,,True
train_6.parquet,3718,4,1,True,270,270,JPEG,RGB,17620,0f15892bbdfb2636c2ba899f5c4e431945c14ad8a50daa3135ebbdd7d10689a5,,True
train_6.parquet,3719,2,1,True,320,320,JPEG,RGB,26672,f9159043aafdcc15843fe385003e10fd10b97118a17d3cceb8da1148c12e2068,,True
train_6.parquet,3720,4,1,True,270,270,JPEG,RGB,17226,018e91ba0052ebca428a87f5ebc316393fa7e42df498e93b8b5ec932b6e01afe,,True
train_6.parquet,3721,3,1,True,320,320,JPEG,RGB,34726,c364248245789ccec446cae7f10d91599ffed838cee58363d8ae9c9cc6f68033,,True
train_6.parquet,3722,3,1,True,320,320,JPEG,RGB,15521,c45a4569a4e15ba13727731a0c2faeceeb40bae8bfed08fa789a2154595ba315,,True
train_6.parquet,3723,0,0,True,640,427,JPEG,RGB,52902,b77018853498b09040a8004ea12002cd5a8e0e79a9d03eec0e84ae2c69247a69,,True
train_6.parquet,3724,5,1,True,320,320,JPEG,RGB,21726,daf986d53168f9f6d04a88ce0e3e50ddf1c6efe6b033977306bc17980e3218d8,,True
train_6.parquet,3725,5,1,True,320,320,JPEG,RGB,20873,67611809ec02371f7a04b66b7d47f1ad28f50215f478a4fda7731204201ee41b,,True
train_6.parquet,3726,4,1,True,270,270,JPEG,RGB,12629,ad18fe4c11a3c82e78881a3eac34254020d58d3b6183125bb40370fd6d5b690b,,True
train_6.parquet,3727,2,1,True,320,320,JPEG,RGB,35058,069d7ae4703bf720688a741464e995bf1eb2b9c417bff23ecf01ff9d0ea04819,,True
train_6.parquet,3728,3,1,True,320,320,JPEG,RGB,30551,5bdb207387aaf87cc5a4363a6b1999da680906e05285b1133f5c6d237d78c4f3,,True
train_6.parquet,3729,5,1,True,320,320,JPEG,RGB,26578,f5b4fd06d8b9429b577afae4bd37fcb461b6e2e0def480c394441901048fc242,,True
train_6.parquet,3730,3,1,True,320,320,JPEG,RGB,7779,30287e154c6abee26751e5e743e3017fd5e08bc202224f8adce147493bf40321,,True
train_6.parquet,3731,5,1,True,320,320,JPEG,RGB,32155,b59eeb8dae8b0159a3081e1b6a249c96d55830bb4351e57692507532eb89365b,,True
train_6.parquet,3732,3,1,True,320,320,JPEG,RGB,39372,f29178f016046198056fb7a4d4a0538da53b7384e04ab43a100df49d0fda8fce,,True
train_6.parquet,3733,3,1,True,320,320,JPEG,RGB,16487,912ba1763837b218175a2bfb5a0c7652906b2b1d8d68f87f07c180cd843a8ae3,,True
train_6.parquet,3734,4,1,True,270,270,JPEG,RGB,17017,7a5e4e8f519cd3ef559c48f42a592d6d98cb10252e1314e284857eb2f8b0ce1b,,True
train_6.parquet,3735,2,1,True,320,320,JPEG,RGB,29332,25119d70f272f74c2b9b63e5ee03e49a168fabd970ab61e6f27314b517cd6aed,,True
train_6.parquet,3736,5,1,True,320,320,JPEG,RGB,26967,7db696bc49fed709559c55db355f28ce081b7491f502899ec07881b1e5adf377,,True
train_6.parquet,3737,1,1,True,320,320,JPEG,RGB,30526,3e87222f79d8eaad0662808675c8e9283980212a1f33e0541a7238e43f2d8fa7,,True
train_6.parquet,3738,1,1,True,320,320,JPEG,RGB,51097,ca838c3cf4d95846d5a107acb330dada4ed2316f8252973b092168f030f4727c,,True
train_6.parquet,3739,4,1,True,270,270,JPEG,RGB,15799,d1c27664772952886f325a03807128d7316b20de41b7328850fc15905fe401f9,,True
train_6.parquet,3740,5,1,True,320,320,JPEG,RGB,25216,e417e9045883d45c1bda7a548dcddf45c4fc2f77b254dac5cdd3f1f8a83a5bfd,,True
train_6.parquet,3741,4,1,True,270,270,JPEG,RGB,22770,4608453456d8a60ec32b74b5c8af5b8b6b8a5105ecf3f16f059bdcb092966230,,True
train_6.parquet,3742,4,1,True,270,270,JPEG,RGB,16699,04fd641d1d16f25541e1632b28bca4ba1563473855dbe05fc12baa20cecf4df2,,True
train_6.parquet,3743,3,1,True,320,320,JPEG,RGB,33986,2b43cf1da94cf726d89cdf6b664c6443e4814a632208c2ad61783b125d890f5e,,True
train_6.parquet,3744,3,1,True,320,320,JPEG,RGB,27389,e73101dbb515cf8372e40c71b3d85504cd90aea38f7ff073b090f051ab4d6546,,True
train_6.parquet,3745,1,1,True,320,320,JPEG,RGB,26154,6f9a0aca558ff95ba26079895932895117be96958a31c3ed374449d2f57ddc29,,True
train_6.parquet,3746,5,1,True,320,320,JPEG,RGB,24279,c279f062aaaac93a0b81b20027d948a7e675b11a19e51487ae4a6d4cad5a16fe,,True
train_6.parquet,3747,0,0,True,640,480,JPEG,RGB,58305,44911ab9ad9f0508a6e3fd0237abbd7b948e47d50ba5bb417e440e34c9f6c997,,True
train_6.parquet,3748,0,0,True,640,426,JPEG,RGB,85094,90f0a5fd45824c73d22488e7c80fcc793197f2c59bbc8eac5a52a61db1f79b52,,True
train_6.parquet,3749,2,1,True,320,320,JPEG,RGB,31624,7d2a120b629529147fa1c7a4793c432ed326e6dd0b0f2b25dbaeacda3a356acd,,True
train_6.parquet,3750,3,1,True,320,320,JPEG,RGB,44007,49e3927770546edb54249a70dce1617ec6aa123b6eca97c941e541c0ca92e33e,,True
train_6.parquet,3751,3,1,True,320,320,JPEG,RGB,32563,813c2310a1c973bfebd900c3b5328e635e96433dc04600babc1afe3474b46bc7,,True
train_6.parquet,3752,0,0,True,480,640,JPEG,RGB,39835,7dc96057d8d53014073ca544afa636685e31336be2e6f12f45714f22a61fa8fc,,True
train_6.parquet,3753,5,1,True,320,320,JPEG,RGB,34939,4c74367587985fce52c1783433f2b63717a0e7bb0d7f7b9aa7ed0e131c85facc,,True
train_6.parquet,3754,3,1,True,320,320,JPEG,RGB,30589,06b07dcf5036a2425cb6cb9dfd3bf9e6370c92d3af59f654cafe9331e876034c,,True
train_6.parquet,3755,1,1,True,320,320,JPEG,RGB,26892,70cad5755eecd91ca64f9ee6b49b99b4c02f5326365663af9701ba80ddae2206,,True
train_6.parquet,3756,5,1,True,320,320,JPEG,RGB,34627,e03dd68eb5bde0f7420c0615b65c25db849e62ea7d0ad1298b0130eff1567216,,True
train_6.parquet,3757,3,1,True,320,320,JPEG,RGB,41732,c9733d12e8fde6490f253a9250aafeee1817ea3236804cc4d516ed4a49fa5a06,,True
